data,name,country,id,points,rank,lastpoints
2003/5/1,Lee Hyun II,Korea,11704,35900,9,36160
2003/5/1,Muhd Hafiz B Hashim,Malaysia,unknown,35580,10,38090
2003/5/1,Shon Seung Mo,Japan,unknown,38000,8,41310
2003/5/1,Taufik HIDAYAT,Indonesia,10337,47120,5,43740
2003/5/1,XIA Xuanze,China,unknown,48780,4,47130
2003/5/1,Ronald Susilo,Singapore,11959,41760,6,43660
2003/5/1,Anders Boesen,Denmark,unknown,40470,7,38950
2003/4/3,Chen Hong,China,unknown,62910,1,72690
2003/4/3,Chen Yu,China,unknown,35900,10,38320
2003/4/3,Choong Hann WONG,Malaysia,unknown,48960,2,51250
2003/4/3,Kenneth Jonassen,Denmark,unknown,43130,6,45000
2003/4/3,Lee Hyun II,Korea,11704,36160,9,46290
2003/4/3,Muhd Hafiz B Hashim,Malaysia,unknown,38090,8,43680
2003/4/3,Taufik HIDAYAT,Indonesia,10337,43740,4,44620
2003/4/3,XIA Xuanze,China,unknown,47130,3,50970
2003/4/3,Ronald Susilo,Singapore,11959,43660,5,43910
2003/4/3,Anders Boesen,Denmark,unknown,38950,7,35050
2003/3/6,BAO Chunlai,China,51274,43990,7,39190
2003/3/6,Chen Hong,China,unknown,72690,1,66090
2003/3/6,Choong Hann WONG,Malaysia,unknown,51250,2,49310
2003/3/6,Kenneth Jonassen,Denmark,unknown,45000,5,39600
2003/3/6,Lee Hyun II,Korea,11704,46290,4,35150
2003/3/6,Muhd Hafiz B Hashim,Malaysia,unknown,43680,9,43680
2003/3/6,Shon Seung Mo,Japan,unknown,41310,10,37080
2003/3/6,Taufik HIDAYAT,Indonesia,10337,44620,6,43420
2003/3/6,XIA Xuanze,China,unknown,50970,3,49170
2003/3/6,Ronald Susilo,Singapore,11959,43910,8,43130
2003/2/6,BAO Chunlai,China,51274,39190,7,39190
2003/2/6,Boonsak PONSANA,Thailand,11959,35180,10,39190
2003/2/6,Chen Hong,China,unknown,66090,1,66090
2003/2/6,Choong Hann WONG,Malaysia,unknown,49310,2,49310
2003/2/6,Kenneth Jonassen,Denmark,unknown,39600,6,39600
2003/2/6,LIN Dan,China,50906,37030,9,37030
2003/2/6,Shon Seung Mo,Japan,unknown,37080,8,37080
2003/2/6,Taufik HIDAYAT,Indonesia,10337,43420,4,43420
2003/2/6,XIA Xuanze,China,unknown,49170,3,49170
2003/2/6,Ronald Susilo,Singapore,11959,43130,5,34990
2003/1/2,BAO Chunlai,China,51274,39190,6,39190
2003/1/2,Chen Hong,China,unknown,66090,1,58960
2003/1/2,Choong Hann WONG,Malaysia,unknown,49310,2,38310
2003/1/2,Kenneth Jonassen,Denmark,unknown,39600,5,41470
2003/1/2,Lee Hyun II,Korea,11704,35150,9,35150
2003/1/2,LIN Dan,China,50906,37030,8,42430
2003/1/2,Shon Seung Mo,Japan,unknown,37080,7,37080
2003/1/2,Taufik HIDAYAT,Indonesia,10337,43420,4,43420
2003/1/2,XIA Xuanze,China,unknown,49170,3,44320
2003/1/2,Anders Boesen,Denmark,unknown,35050,10,44400
2002/12/5,BAO Chunlai,China,51274,39190,4,39190
2002/12/5,Chen Hong,China,unknown,58960,1,52540
2002/12/5,Choong Hann WONG,Malaysia,unknown,38310,5,38310
2002/12/5,Lee Hyun II,Korea,11704,35150,7,35150
2002/12/5,Shon Seung Mo,Japan,unknown,37080,6,37080
2002/12/5,Taufik HIDAYAT,Indonesia,10337,43420,3,35620
2002/12/5,XIA Xuanze,China,unknown,44320,2,37900
2002/12/5,Ronald Susilo,Singapore,11959,34990,8,36370
2002/11/7,BAO Chunlai,China,51274,39190,2,54870
2002/11/7,Chen Hong,China,unknown,52540,1,43640
2002/11/7,Choong Hann WONG,Malaysia,unknown,38310,3,36470
2002/11/7,Lee Hyun II,Korea,11704,35150,9,37290
2002/11/7,Shon Seung Mo,Japan,unknown,37080,5,44000
2002/11/7,Taufik HIDAYAT,Indonesia,10337,35620,8,49550
2002/11/7,XIA Xuanze,China,unknown,37900,4,32860
2002/11/7,Ronald Susilo,Singapore,11959,36370,6,34740
2002/10/3,Ayob Sairul Amar,Malaysia,unknown,37200,6,37200
2002/10/3,BAO Chunlai,China,51274,54870,1,56070
2002/10/3,Chen Hong,China,unknown,43640,2,50240
2002/10/3,Chen Yu,China,unknown,38320,4,40900
2002/10/3,LIN Dan,China,50906,42430,3,48150
2002/10/3,XIA Xuanze,China,unknown,32860,9,44860
2002/10/3,Ronald Susilo,Singapore,11959,34740,8,42460
2002/9/5,BAO Chunlai,China,51274,56070,1,49830
2002/9/5,Boonsak PONSANA,Thailand,11959,39190,9,39190
2002/9/5,Chen Hong,China,unknown,50240,2,41460
2002/9/5,Chen Yu,China,unknown,40900,7,40270
2002/9/5,Choong Hann WONG,Malaysia,unknown,36470,10,45350
2002/9/5,LIN Dan,China,50906,48150,3,54750
2002/9/5,Shon Seung Mo,Japan,unknown,44000,5,43040
2002/9/5,XIA Xuanze,China,unknown,44860,4,58440
2002/9/5,Ronald Susilo,Singapore,11959,42460,6,42460
2002/8/1,BAO Chunlai,China,51274,49830,3,49830
2002/8/1,Chen Hong,China,unknown,41460,6,49160
2002/8/1,Chen Yu,China,unknown,40270,7,40270
2002/8/1,Choong Hann WONG,Malaysia,unknown,45350,4,46410
2002/8/1,Lee Hyun II,Korea,11704,37290,10,46840
2002/8/1,LIN Dan,China,50906,54750,2,57770
2002/8/1,Shon Seung Mo,Japan,unknown,43040,5,44480
2002/8/1,XIA Xuanze,China,unknown,58440,1,66140
2002/7/4,BAO Chunlai,China,51274,49830,3,43190
2002/7/4,Chen Hong,China,unknown,49160,4,56140
2002/7/4,Chen Yu,China,unknown,40270,10,38980
2002/7/4,Choong Hann WONG,Malaysia,unknown,46410,7,45560
2002/7/4,Lee Hyun II,Korea,11704,46840,5,51290
2002/7/4,Lee Tsuen Seng,Malaysia,unknown,41300,8,40400
2002/7/4,LIN Dan,China,50906,57770,2,54750
2002/7/4,XIA Xuanze,China,unknown,66140,1,67290
2002/7/4,Marleve Mainaky,Indonesia,11959,41160,9,46360
2002/6/6,BAO Chunlai,China,51274,43190,8,43190
2002/6/6,Chen Hong,China,unknown,56140,2,56140
2002/6/6,Choong Hann WONG,Malaysia,unknown,45560,6,45560
2002/6/6,Lee Hyun II,Korea,11704,51290,4,51290
2002/6/6,LIN Dan,China,50906,54750,3,54750
2002/6/6,Pullela Gopichand,India,unknown,45050,7,45050
2002/6/6,XIA Xuanze,China,unknown,67290,1,67290
2002/6/6,Marleve Mainaky,Indonesia,11959,46360,5,46360
2002/5/2,BAO Chunlai,China,51274,43190,8,43190
2002/5/2,Chen Hong,China,unknown,56140,2,59520
2002/5/2,Choong Hann WONG,Malaysia,unknown,45560,6,45560
2002/5/2,Lee Hyun II,Korea,11704,51290,4,49640
2002/5/2,LIN Dan,China,50906,54750,3,53180
2002/5/2,Pullela Gopichand,India,unknown,45050,7,46350
2002/5/2,XIA Xuanze,China,unknown,67290,1,62260
2002/5/2,Marleve Mainaky,Indonesia,11959,46360,5,49620
2002/4/4,Chen Hong,China,unknown,59520,2,56340
2002/4/4,Choong Hann WONG,Malaysia,unknown,45560,7,40520
2002/4/4,Lee Hyun II,Korea,11704,49640,4,47350
2002/4/4,Lee Tsuen Seng,Malaysia,unknown,40400,9,41870
2002/4/4,LIN Dan,China,50906,53180,3,46200
2002/4/4,Shon Seung Mo,Japan,unknown,44480,8,44480
2002/4/4,XIA Xuanze,China,unknown,62260,1,59020
2002/4/4,Marleve Mainaky,Indonesia,11959,49620,5,45720
2002/3/7,Chen Hong,China,unknown,56340,2,56340
2002/3/7,Choong Hann WONG,Malaysia,unknown,40520,10,40520
2002/3/7,Kenneth Jonassen,Denmark,unknown,41470,9,41470
2002/3/7,Lee Hyun II,Korea,11704,47350,3,47350
2002/3/7,Lee Tsuen Seng,Malaysia,unknown,41870,8,41870
2002/3/7,M.Roslin Hashim,Malaysia,unknown,44980,6,44980
2002/3/7,Pullela Gopichand,India,unknown,46350,4,46350
2002/3/7,XIA Xuanze,China,unknown,59020,1,59020
2002/3/7,Marleve Mainaky,Indonesia,11959,45720,5,45720
2002/2/7,Chen Hong,China,unknown,56340,2,56340
2002/2/7,Choong Hann WONG,Malaysia,unknown,40520,10,40520
2002/2/7,Kenneth Jonassen,Denmark,unknown,41470,9,42910
2002/2/7,Lee Hyun II,Korea,11704,47350,3,51020
2002/2/7,Lee Tsuen Seng,Malaysia,unknown,41870,8,41870
2002/2/7,M.Roslin Hashim,Malaysia,unknown,44980,6,50020
2002/2/7,Pullela Gopichand,India,unknown,46350,4,49950
2002/2/7,XIA Xuanze,China,unknown,59020,1,65440
2002/2/7,Marleve Mainaky,Indonesia,11959,45720,5,49700
2002/1/3,Chen Hong,China,unknown,56340,2,56340
2002/1/3,Choong Hann WONG,Malaysia,unknown,40520,10,40520
2002/1/3,Kenneth Jonassen,Denmark,unknown,42910,8,42910
2002/1/3,Lee Hyun II,Korea,11704,51020,3,51020
2002/1/3,Lee Tsuen Seng,Malaysia,unknown,41870,9,41870
2002/1/3,M.Roslin Hashim,Malaysia,unknown,50020,4,50020
2002/1/3,Pullela Gopichand,India,unknown,49950,5,49950
2002/1/3,XIA Xuanze,China,unknown,65440,1,65440
2002/1/3,Marleve Mainaky,Indonesia,11959,49700,6,49700
2001/12/6,Chen Hong,China,unknown,56340,2,56340
2001/12/6,Choong Hann WONG,Malaysia,unknown,40520,10,45560
2001/12/6,Kenneth Jonassen,Denmark,unknown,42910,8,42910
2001/12/6,Lee Hyun II,Korea,11704,51020,3,51620
2001/12/6,Lee Tsuen Seng,Malaysia,unknown,41870,9,41870
2001/12/6,M.Roslin Hashim,Malaysia,unknown,50020,4,50020
2001/12/6,Pullela Gopichand,India,unknown,49950,5,55490
2001/12/6,XIA Xuanze,China,unknown,65440,1,65440
2001/12/6,Marleve Mainaky,Indonesia,11959,49700,6,53120
2001/11/1,Chen Hong,China,unknown,56340,2,61350
2001/11/1,Choong Hann WONG,Malaysia,unknown,45560,8,35730
2001/11/1,Kenneth Jonassen,Denmark,unknown,42910,10,42910
2001/11/1,Lee Hyun II,Korea,11704,51620,5,51620
2001/11/1,M.Roslin Hashim,Malaysia,unknown,50020,6,52040
2001/11/1,Pullela Gopichand,India,unknown,55490,3,52100
2001/11/1,Taufik HIDAYAT,Indonesia,10337,49550,7,49550
2001/11/1,XIA Xuanze,China,unknown,65440,1,65440
2001/11/1,Marleve Mainaky,Indonesia,11959,53120,4,53120
2001/10/4,Chen Hong,China,unknown,61350,2,56970
2001/10/4,Hendrawan,Indonesia,unknown,41600,10,49600
2001/10/4,Lee Hyun II,Korea,11704,51620,6,47620
2001/10/4,M.Roslin Hashim,Malaysia,unknown,52040,5,52040
2001/10/4,Peter Hoeg GADE,Denmark,6926,50450,7,59650
2001/10/4,Pullela Gopichand,India,unknown,52100,4,52640
2001/10/4,Taufik HIDAYAT,Indonesia,10337,49550,8,53150
2001/10/4,XIA Xuanze,China,unknown,65440,1,62640
2001/10/4,Marleve Mainaky,Indonesia,11959,53120,3,56000
2001/10/4,Anders Boesen,Denmark,unknown,44400,9,45550
2001/9/6,Chen Hong,China,unknown,56970,3,52400
2001/9/6,Hendrawan,Indonesia,unknown,49600,8,42100
2001/9/6,Lee Hyun II,Korea,11704,47620,9,46770
2001/9/6,M.Roslin Hashim,Malaysia,unknown,52040,7,47960
2001/9/6,Peter Hoeg GADE,Denmark,6926,59650,2,54850
2001/9/6,Pullela Gopichand,India,unknown,52640,6,52840
2001/9/6,Taufik HIDAYAT,Indonesia,10337,53150,5,54950
2001/9/6,XIA Xuanze,China,unknown,62640,1,50790
2001/9/6,Marleve Mainaky,Indonesia,11959,56000,4,48080
2001/9/6,Anders Boesen,Denmark,unknown,45550,10,43270
2001/8/2,Chen Hong,China,unknown,52400,4,50940
2001/8/2,Hendrawan,Indonesia,unknown,42100,10,48850
2001/8/2,Lee Hyun II,Korea,11704,46770,8,45340
2001/8/2,M.Roslin Hashim,Malaysia,unknown,47960,7,53160
2001/8/2,Peter Hoeg GADE,Denmark,6926,54850,2,59650
2001/8/2,Pullela Gopichand,India,unknown,52840,3,42780
2001/8/2,Taufik HIDAYAT,Indonesia,10337,54950,1,62150
2001/8/2,XIA Xuanze,China,unknown,50790,5,48130
2001/8/2,Marleve Mainaky,Indonesia,11959,48080,6,40880
2001/8/2,Anders Boesen,Denmark,unknown,43270,9,43270
2001/7/5,Chen Hong,China,unknown,50940,4,41740
2001/7/5,Hendrawan,Indonesia,unknown,48850,5,35850
2001/7/5,Lee Hyun II,Korea,11704,45340,7,38140
2001/7/5,M.Roslin Hashim,Malaysia,unknown,53160,3,53160
2001/7/5,Peter Hoeg GADE,Denmark,6926,59650,2,48650
2001/7/5,Pullela Gopichand,India,unknown,42780,9,35580
2001/7/5,Taufik HIDAYAT,Indonesia,10337,62150,1,52950
2001/7/5,XIA Xuanze,China,unknown,48130,6,40930
2001/7/5,Marleve Mainaky,Indonesia,11959,40880,10,35680
2001/7/5,Anders Boesen,Denmark,unknown,43270,8,41100
2001/6/7,Chen Hong,China,unknown,41740,4,41740
2001/6/7,Hendrawan,Indonesia,unknown,35850,8,35850
2001/6/7,Lee Hyun II,Korea,11704,38140,7,38140
2001/6/7,M.Roslin Hashim,Malaysia,unknown,53160,1,53160
2001/6/7,Peter Hoeg GADE,Denmark,6926,48650,3,48650
2001/6/7,Pullela Gopichand,India,unknown,35580,10,35580
2001/6/7,Taufik HIDAYAT,Indonesia,10337,52950,2,52950
2001/6/7,XIA Xuanze,China,unknown,40930,6,40930
2001/6/7,Marleve Mainaky,Indonesia,11959,35680,9,35680
2001/6/7,Anders Boesen,Denmark,unknown,41100,5,41100
2001/5/3,Chen Hong,China,unknown,41740,4,36700
2001/5/3,Hendrawan,Indonesia,unknown,35850,8,45200
2001/5/3,Lee Hyun II,Korea,11704,38140,7,35490
2001/5/3,M.Roslin Hashim,Malaysia,unknown,53160,1,49860
2001/5/3,Peter Hoeg GADE,Denmark,6926,48650,3,55650
2001/5/3,Pullela Gopichand,India,unknown,35580,10,35580
2001/5/3,Taufik HIDAYAT,Indonesia,10337,52950,2,49100
2001/5/3,XIA Xuanze,China,unknown,40930,6,44310
2001/5/3,Marleve Mainaky,Indonesia,11959,35680,9,37410
2001/5/3,Anders Boesen,Denmark,unknown,41100,5,37800
2001/4/5,Chen Hong,China,unknown,36700,9,36950
2001/4/5,Hendrawan,Indonesia,unknown,45200,4,51900
2001/4/5,JI Xinpeng,China,unknown,40320,6,49870
2001/4/5,M.Roslin Hashim,Malaysia,unknown,49860,2,38410
2001/4/5,Peter Hoeg GADE,Denmark,6926,55650,1,53850
2001/4/5,Pullela Gopichand,India,unknown,35580,10,35580
2001/4/5,Taufik HIDAYAT,Indonesia,10337,49100,3,49600
2001/4/5,XIA Xuanze,China,unknown,44310,5,56710
2001/4/5,Marleve Mainaky,Indonesia,11959,37410,8,40190
2001/4/5,Anders Boesen,Denmark,unknown,37800,7,36490
2001/3/1,Chen Hong,China,unknown,36950,7,36950
2001/3/1,Hendrawan,Indonesia,unknown,51900,3,51900
2001/3/1,JI Xinpeng,China,unknown,49870,4,49870
2001/3/1,Lee Hyun II,Korea,11704,35490,9,35490
2001/3/1,M.Roslin Hashim,Malaysia,unknown,38410,6,38410
2001/3/1,Peter Hoeg GADE,Denmark,6926,53850,2,53850
2001/3/1,Taufik HIDAYAT,Indonesia,10337,49600,5,49600
2001/3/1,XIA Xuanze,China,unknown,56710,1,56710
2001/2/1,Chen Hong,China,unknown,36950,7,37970
2001/2/1,Hendrawan,Indonesia,unknown,51900,3,51900
2001/2/1,JI Xinpeng,China,unknown,49870,4,46270
2001/2/1,Lee Hyun II,Korea,11704,35490,9,35490
2001/2/1,M.Roslin Hashim,Malaysia,unknown,38410,6,36120
2001/2/1,Peter Hoeg GADE,Denmark,6926,53850,2,60850
2001/2/1,Taufik HIDAYAT,Indonesia,10337,49600,5,53450
2001/2/1,XIA Xuanze,China,unknown,56710,1,50290
2001/1/4,Chen Hong,China,unknown,37970,7,43250
2001/1/4,Choong Hann WONG,Malaysia,unknown,35730,10,44130
2001/1/4,Hendrawan,Indonesia,unknown,51900,3,60300
2001/1/4,JI Xinpeng,China,unknown,46270,5,52870
2001/1/4,M.Roslin Hashim,Malaysia,unknown,36120,9,36120
2001/1/4,Peter Hoeg GADE,Denmark,6926,60850,1,68050
2001/1/4,Taufik HIDAYAT,Indonesia,10337,53450,2,60950
2001/1/4,XIA Xuanze,China,unknown,50290,4,56890
2001/1/4,Anders Boesen,Denmark,unknown,36490,8,36490
2000/12/7,Chen Hong,China,unknown,43250,7,43250
2000/12/7,Choong Hann WONG,Malaysia,unknown,44130,6,43890
2000/12/7,Hendrawan,Indonesia,unknown,60300,3,60300
2000/12/7,JI Xinpeng,China,unknown,52870,5,59470
2000/12/7,Peter Hoeg GADE,Denmark,6926,68050,1,68050
2000/12/7,Taufik HIDAYAT,Indonesia,10337,60950,2,51750
2000/12/7,XIA Xuanze,China,unknown,56890,4,65290
2000/12/7,Marleve Mainaky,Indonesia,11959,40190,9,39820
2000/12/7,Anders Boesen,Denmark,unknown,36490,10,36490
2000/11/2,Chen Hong,China,unknown,43250,7,43120
2000/11/2,Choong Hann WONG,Malaysia,unknown,43890,6,53240
2000/11/2,Hendrawan,Indonesia,unknown,60300,3,54250
2000/11/2,JI Xinpeng,China,unknown,59470,4,60550
2000/11/2,Peter Hoeg GADE,Denmark,6926,68050,1,64750
2000/11/2,Taufik HIDAYAT,Indonesia,10337,51750,5,57800
2000/11/2,XIA Xuanze,China,unknown,65290,2,67250
2000/11/2,Permadi Fung,Taipei,unknown,42540,9,42540
2000/10/5,Choong Hann WONG,Malaysia,unknown,53240,6,47240
2000/10/5,Hendrawan,Indonesia,unknown,54250,5,51650
2000/10/5,JI Xinpeng,China,unknown,60550,3,51870
2000/10/5,Peter Hoeg GADE,Denmark,6926,64750,2,62150
2000/10/5,Taufik HIDAYAT,Indonesia,10337,57800,4,63200
2000/10/5,XIA Xuanze,China,unknown,67250,1,63550
2000/10/5,LUO Yigang,China,unknown,38540,10,44290
2000/10/5,Marleve Mainaky,Indonesia,11959,39820,9,47440
2000/10/5,Permadi Fung,Taipei,unknown,42540,8,45760
2000/9/7,Chen Hong,China,unknown,43120,10,44500
2000/9/7,Choong Hann WONG,Malaysia,unknown,47240,8,48890
2000/9/7,Hendrawan,Indonesia,unknown,51650,5,58070
2000/9/7,JI Xinpeng,China,unknown,51870,4,51150
2000/9/7,Peter Hoeg GADE,Denmark,6926,62150,3,62520
2000/9/7,Taufik HIDAYAT,Indonesia,10337,63200,2,60000
2000/9/7,XIA Xuanze,China,unknown,63550,1,59240
2000/9/7,Marleve Mainaky,Indonesia,11959,47440,7,50810
2000/9/7,Permadi Fung,Taipei,unknown,45760,9,46610
2000/8/3,Hendrawan,Indonesia,unknown,58070,4,44070
2000/8/3,JI Xinpeng,China,unknown,51150,5,55350
2000/8/3,Peter Hoeg GADE,Denmark,6926,62520,1,62520
2000/8/3,Taufik HIDAYAT,Indonesia,10337,60000,2,48000
2000/8/3,XIA Xuanze,China,unknown,59240,3,59240
2000/8/3,Marleve Mainaky,Indonesia,11959,50810,6,47680
2000/8/3,Permadi Fung,Taipei,unknown,46610,8,46740
2000/8/3,Poul-Erik HOYER,Denmark,unknown,42790,10,51990
2000/7/6,Chen Hong,China,unknown,44500,8,44500
2000/7/6,Choong Hann WONG,Malaysia,unknown,48890,4,48890
2000/7/6,Hendrawan,Indonesia,unknown,44070,10,44070
2000/7/6,JI Xinpeng,China,unknown,55350,3,55350
2000/7/6,Peter Hoeg GADE,Denmark,6926,62520,1,62520
2000/7/6,Taufik HIDAYAT,Indonesia,10337,48000,5,48000
2000/7/6,XIA Xuanze,China,unknown,59240,2,59240
2000/7/6,LUO Yigang,China,unknown,44290,9,44290
2000/7/6,Marleve Mainaky,Indonesia,11959,47680,6,47680
2000/7/6,Permadi Fung,Taipei,unknown,46740,7,46740
2000/6/1,Chen Hong,China,unknown,44500,8,45480
2000/6/1,Choong Hann WONG,Malaysia,unknown,48890,4,52890
2000/6/1,Hendrawan,Indonesia,unknown,44070,10,51270
2000/6/1,JI Xinpeng,China,unknown,55350,3,55350
2000/6/1,Peter Hoeg GADE,Denmark,6926,62520,1,65300
2000/6/1,Taufik HIDAYAT,Indonesia,10337,48000,5,53200
2000/6/1,XIA Xuanze,China,unknown,59240,2,59240
2000/6/1,LUO Yigang,China,unknown,44290,9,44290
2000/6/1,Marleve Mainaky,Indonesia,11959,47680,6,47680
2000/6/1,Permadi Fung,Taipei,unknown,46740,7,54140
2000/5/4,Chen Hong,China,unknown,45480,10,50520
2000/5/4,Choong Hann WONG,Malaysia,unknown,52890,6,55790
2000/5/4,Hendrawan,Indonesia,unknown,51270,8,51270
2000/5/4,JI Xinpeng,China,unknown,55350,3,47100
2000/5/4,Peter Hoeg GADE,Denmark,6926,65300,1,69300
2000/5/4,Taufik HIDAYAT,Indonesia,10337,53200,5,53200
2000/5/4,XIA Xuanze,China,unknown,59240,2,54200
2000/5/4,Marleve Mainaky,Indonesia,11959,47680,9,47680
2000/5/4,Permadi Fung,Taipei,unknown,54140,4,54140
2000/5/4,Poul-Erik HOYER,Denmark,unknown,51990,7,46040
2000/4/6,Chen Hong,China,unknown,50520,6,51490
2000/4/6,Choong Hann WONG,Malaysia,unknown,55790,2,55790
2000/4/6,JI Xinpeng,China,unknown,47100,9,47100
2000/4/6,Peter Hoeg GADE,Denmark,6926,69300,1,74700
2000/4/6,Taufik HIDAYAT,Indonesia,10337,53200,5,57640
2000/4/6,XIA Xuanze,China,unknown,54200,3,54200
2000/4/6,Marleve Mainaky,Indonesia,11959,47680,8,51960
2000/4/6,Permadi Fung,Taipei,unknown,54140,4,55740
2000/4/6,Poul-Erik HOYER,Denmark,unknown,46040,10,55740
2000/3/2,Chen Hong,China,unknown,51490,7,51490
2000/3/2,Choong Hann WONG,Malaysia,unknown,55790,3,55790
2000/3/2,Peter Hoeg GADE,Denmark,6926,74700,1,78300
2000/3/2,Taufik HIDAYAT,Indonesia,10337,57640,2,57640
2000/3/2,Marleve Mainaky,Indonesia,11959,51960,6,51960
2000/3/2,Permadi Fung,Taipei,unknown,55740,5,55740
2000/3/2,Poul-Erik HOYER,Denmark,unknown,55740,4,58440
2000/2/3,Chen Hong,China,unknown,51490,8,53520
2000/2/3,Choong Hann WONG,Malaysia,unknown,55790,5,53200
2000/2/3,Peter Hoeg GADE,Denmark,6926,78300,1,75120
2000/2/3,Taufik HIDAYAT,Indonesia,10337,57640,4,55460
2000/2/3,Marleve Mainaky,Indonesia,11959,51960,7,49310
2000/2/3,Permadi Fung,Taipei,unknown,55740,6,64020
2000/2/3,Poul-Erik HOYER,Denmark,unknown,58440,3,58580
2000/1/6,Chen Hong,China,unknown,53520,6,53520
2000/1/6,Choong Hann WONG,Malaysia,unknown,53200,7,53200
2000/1/6,Peter Hoeg GADE,Denmark,6926,75120,1,75120
2000/1/6,Taufik HIDAYAT,Indonesia,10337,55460,5,55460
2000/1/6,Marleve Mainaky,Indonesia,11959,49310,9,49310
2000/1/6,Permadi Fung,Taipei,unknown,64020,3,64020
2000/1/6,Poul-Erik HOYER,Denmark,unknown,58580,4,58580
